,CreditScore,Country,Gender,Age,Tenure,Balance,NumOfProducts,HasCreditCard,IsActiveMember,Salary,Churn
443,536,France,Male,35,8,0.0,2,1,0,64833.28,0
444,753,France,Male,35,3,0.0,2,1,1,184843.77,0
445,631,Spain,Male,27,10,134169.62,1,1,1,176730.02,0
446,703,France,Male,37,1,149762.08,1,1,0,20629.4,1
447,774,France,Male,26,2,93844.69,1,1,0,28415.36,0
448,785,France,Male,28,8,0.0,2,1,0,77231.27,0
449,571,France,Female,33,1,0.0,2,1,0,102750.7,0
450,621,Germany,Male,46,6,141078.37,1,0,0,34580.8,1
451,605,Germany,Female,31,1,117992.59,1,1,1,183598.77,0
452,611,France,Female,40,8,100812.33,2,1,0,147358.27,0
453,569,France,Male,38,7,0.0,1,1,1,108469.2,0
454,658,France,Male,29,4,80262.6,1,1,1,20612.82,0
455,788,Spain,Male,34,6,156478.62,1,0,1,181196.76,0
456,525,France,Female,23,5,0.0,2,1,0,160249.1,0
457,798,France,Male,37,8,0.0,3,0,0,,0
458,486,Germany,Male,37,9,115217.99,2,1,0,144995.33,0
459,615,Spain,Male,61,9,0.0,2,1,0,150227.85,1
460,730,France,Female,35,0,155470.55,1,1,1,53718.28,0
461,641,France,Male,37,7,0.0,2,1,0,75248.3,0
462,542,France,Male,39,3,135096.77,1,1,1,14353.43,1
463,692,France,Male,30,2,0.0,2,0,1,130486.57,0
464,714,Germany,Female,55,9,180075.22,1,1,1,100127.71,0
465,591,Spain,Male,29,1,97541.24,1,1,1,196356.17,0
466,710,France,Female,41,2,156067.05,1,1,1,9983.88,0
467,639,France,Female,38,4,81550.94,2,0,1,118974.77,0
468,765,Germany,Male,36,8,92310.54,2,1,1,,0
469,622,France,Female,32,6,169089.38,2,1,0,101057.95,0
470,806,France,Male,40,5,80613.93,1,1,1,142838.64,0
471,757,Germany,Male,26,8,121581.56,2,1,1,127059.04,0
472,555,Spain,Male,32,4,0.0,2,1,1,54405.79,0
473,692,France,Male,54,5,0.0,2,1,1,88721.84,0
474,774,France,Male,60,5,85891.55,1,1,0,74135.48,1
475,638,Spain,Male,44,9,77637.35,2,1,1,111346.22,0
476,543,Spain,Female,41,4,0.0,1,0,0,194902.16,0
477,584,France,Male,31,5,0.0,2,1,0,31474.27,0
478,691,Germany,Male,30,7,116927.89,1,1,0,21198.39,0
479,684,Germany,Female,40,6,137326.65,1,1,0,186976.6,0
480,733,France,Male,22,5,0.0,2,1,1,117202.19,0
481,599,Spain,Female,37,2,0.0,2,1,1,143739.29,0
482,524,Germany,Female,31,10,67238.98,2,1,1,161811.23,0
483,632,Germany,Female,38,6,86569.76,2,1,0,98090.91,0
484,735,Spain,Male,34,5,0.0,2,0,0,71095.41,0
485,734,France,Male,34,6,133598.4,1,1,1,13107.24,0
486,605,France,Female,51,3,136188.78,1,1,1,67110.59,1
487,793,Spain,Male,38,9,0.0,2,1,0,88225.02,0
488,468,France,Female,56,10,0.0,3,0,1,62256.87,1
489,779,Germany,Male,37,7,120092.52,2,1,0,135925.72,0
490,698,France,Male,48,4,101238.24,2,0,1,177815.87,1
491,707,France,Male,58,6,89685.92,1,0,1,126471.13,0
492,850,France,Female,35,1,211774.31,1,1,0,188574.12,1
493,850,France,Male,56,7,131317.48,1,1,1,119175.45,0
494,527,Spain,Male,37,5,93722.73,2,1,1,139093.73,0
495,696,Germany,Male,32,8,101160.99,1,1,1,115916.55,0
496,661,France,Male,48,3,120320.54,1,0,0,96463.25,0
497,776,France,Female,31,2,0.0,2,1,1,112349.51,0
498,701,France,Male,43,2,0.0,2,1,1,165303.79,0
499,610,France,Male,26,8,0.0,2,1,0,166031.08,0
500,673,France,Male,30,1,64097.75,1,1,1,77783.35,0
501,519,Spain,Female,57,2,119035.35,2,1,1,29871.79,0
502,702,Spain,Female,26,4,135219.57,1,0,1,59747.63,0
503,729,France,Male,32,6,93694.42,1,1,1,79919.13,0
504,543,Spain,Male,35,10,59408.63,1,1,0,76773.53,0
505,550,France,Female,40,7,114354.95,1,1,0,54018.93,0
506,608,France,Male,59,1,0.0,1,1,0,70649.64,1
507,639,Germany,Male,35,10,128173.9,2,1,0,59093.39,0
508,686,Spain,Male,34,9,0.0,2,1,0,127569.8,0
509,745,Germany,Female,28,1,111071.36,1,1,0,73275.96,1
510,833,France,Male,37,8,151226.18,2,1,1,136129.49,0
511,622,France,Male,26,9,0.0,2,1,1,153237.59,0
512,597,France,Female,42,4,64740.12,1,1,1,106841.12,0
513,504,France,Female,49,7,0.0,3,0,1,,1
514,842,Spain,Female,44,2,112652.08,2,1,0,126644.98,0
515,587,France,Male,38,0,0.0,2,1,0,47414.15,0
516,479,Germany,Female,30,7,143964.36,2,1,0,41879.99,0
517,508,France,Male,49,7,122451.46,2,1,1,,0
518,749,France,Male,24,1,0.0,3,1,1,,0
519,721,Germany,Female,36,3,65253.07,2,1,0,28737.78,0
520,674,Germany,Male,47,6,106901.94,1,1,1,2079.2,1
521,685,Spain,Female,25,10,128509.63,1,1,0,121562.33,0
522,417,France,Male,34,7,0.0,2,1,0,55003.79,0
523,574,Germany,Male,33,3,129834.67,1,1,0,,0
524,590,Spain,Female,51,3,154962.99,3,0,1,191932.27,1
525,587,Germany,Male,40,5,138241.9,2,1,0,159418.1,0
526,741,Spain,Male,53,3,0.0,2,1,1,38913.68,0
527,850,Spain,Female,70,5,0.0,1,1,1,705.18,0
528,584,Germany,Female,29,7,105204.01,1,0,1,138490.03,0
529,650,Spain,Male,61,1,152968.73,1,0,1,82970.69,0
530,607,Spain,Male,36,8,158261.68,1,1,1,,0
531,509,France,Female,46,1,0.0,1,1,0,71244.59,1
532,689,Spain,Female,38,6,121021.05,1,1,1,12182.15,0
533,543,France,Male,36,4,0.0,2,1,1,141210.5,0
534,438,Spain,Female,54,2,0.0,1,0,0,191763.07,1
535,687,Spain,Female,63,1,137715.66,1,1,1,37938.74,0
536,737,Germany,Male,31,5,121192.22,2,1,1,74890.58,0
537,761,France,Male,31,7,0.0,3,1,1,166698.18,0
538,601,France,Male,44,1,100486.18,2,1,1,62678.53,0
539,651,France,Male,45,1,0.0,1,1,0,67740.08,1
540,745,France,Male,35,9,92566.53,2,1,0,161519.77,0
541,648,Spain,Female,49,10,0.0,2,1,1,,1
542,848,Spain,Male,40,3,110929.96,1,1,1,30876.84,0
543,546,France,Female,27,8,0.0,2,1,1,14858.1,0
544,439,Spain,Female,32,3,138901.61,1,1,0,75685.97,0
545,755,France,Male,30,4,123217.66,2,0,1,144183.1,0
546,593,France,Female,41,6,0.0,1,1,0,65170.66,0
547,701,France,Male,39,2,0.0,2,1,1,82526.92,0
548,701,Spain,Male,36,8,0.0,2,1,0,169161.46,0
549,586,Spain,Female,57,3,0.0,2,0,1,6057.81,0
550,547,Germany,Female,30,9,72392.41,1,1,0,77077.14,0
551,647,Germany,Female,51,1,119741.77,2,0,0,54954.51,1
552,760,France,Female,51,2,100946.71,1,0,0,179614.8,1
553,725,France,Male,44,5,0.0,1,1,1,117356.14,0
554,526,France,Male,36,1,0.0,1,1,0,160696.72,0
555,713,Germany,Female,38,7,144606.22,1,1,1,56594.36,1
556,700,France,Male,38,8,134811.3,1,1,0,1299.75,0
557,666,France,Female,34,9,115897.12,1,1,1,25095.03,0
558,630,Spain,Male,32,4,82034.0,1,0,0,146326.45,0
559,779,Spain,Female,26,4,174318.13,2,0,1,38296.21,0
560,611,Germany,Female,41,2,114206.84,1,1,0,164061.6,0
561,685,Spain,Male,43,9,0.0,2,1,0,107811.28,0
562,646,Germany,Male,39,9,111574.41,1,1,1,30838.51,0
563,683,Germany,Female,57,5,162448.69,1,0,0,9221.78,1
564,484,Germany,Female,34,4,148249.54,1,0,1,33738.27,0
565,601,France,Female,43,8,0.0,3,0,1,110916.15,1
566,762,Spain,Female,26,7,123709.46,2,1,1,169654.57,0
567,687,France,Female,72,9,0.0,1,0,1,69829.4,0
568,702,France,Male,37,10,150525.8,1,1,1,94728.49,0
569,601,France,Male,29,9,0.0,1,1,1,80393.27,0
570,699,France,Male,53,4,0.0,2,0,1,111307.98,0
571,584,France,Male,28,10,0.0,2,1,0,19834.32,0
572,699,France,Male,35,5,0.0,2,1,1,78397.24,0
573,698,Germany,Female,51,2,111018.98,1,1,0,86410.28,0
574,495,France,Male,30,10,129755.99,1,0,0,172749.65,0
575,650,France,Female,27,6,0.0,2,1,0,1002.39,0
576,605,France,Female,64,2,129555.7,1,1,1,13601.79,0
577,667,Spain,Male,38,1,87202.38,1,1,1,77866.91,0
578,688,Germany,Male,26,8,146133.39,1,1,1,175296.76,0
579,727,Spain,Female,31,0,0.0,1,1,0,121751.04,1
580,754,Spain,Male,39,6,170184.99,2,1,0,89593.26,0
581,612,Germany,Female,62,8,140745.33,1,1,0,193437.89,1
582,546,Spain,Male,42,7,139070.51,1,1,1,86945.0,0
583,673,Spain,Female,37,8,0.0,2,1,1,183318.79,0
584,593,France,Male,35,9,114193.24,1,1,0,71154.1,0
585,656,Spain,Female,40,10,167878.5,1,0,1,151887.16,0
586,535,Germany,Female,53,5,141616.55,2,1,1,75888.65,0
587,678,Germany,Male,36,3,145747.67,2,0,1,89566.74,0
588,477,Spain,Female,48,2,129120.64,1,0,1,26475.79,0
589,850,Spain,Male,35,7,110349.82,1,0,0,126355.8,0
590,427,France,Male,29,1,141325.56,1,1,1,93839.3,0
591,752,France,Male,49,2,78653.84,1,1,0,,0
592,649,France,Male,47,1,0.0,2,1,1,145593.85,0
593,799,Spain,Female,28,3,142253.65,1,1,0,45042.56,0
594,589,France,Female,61,1,0.0,1,1,0,,1
595,583,Germany,Female,54,6,115988.86,1,1,0,57553.98,1
596,839,Spain,Female,33,10,75592.43,1,1,0,62674.42,0
597,540,Germany,Male,44,3,164113.04,2,1,1,12120.79,0
598,850,France,Male,31,6,67996.23,2,0,0,50129.87,1
599,696,Spain,Female,51,5,0.0,2,1,0,55022.43,0
600,660,Spain,Female,33,1,0.0,2,0,0,117834.91,0
601,682,France,Male,48,1,138778.15,1,0,1,168840.23,0
602,744,France,Female,43,10,147832.15,1,0,1,24234.11,0
603,785,France,Female,36,4,135438.4,1,0,0,190627.01,0
604,752,Spain,Male,48,5,116060.08,1,1,0,156618.38,1
605,706,France,Female,29,5,112564.62,1,1,0,42334.38,0
606,583,France,Female,27,1,125406.58,1,1,1,110784.42,0
607,819,France,Female,39,9,133102.92,1,1,0,27046.46,1
608,673,France,Female,34,8,42157.08,1,1,0,20598.59,1
609,752,France,Female,30,3,0.0,2,1,1,104991.28,0
610,578,France,Male,38,7,82259.29,1,1,0,8996.97,0
611,438,France,Female,36,4,0.0,2,1,0,,0
612,652,France,Male,38,6,0.0,2,1,1,145700.22,0
613,629,France,Female,49,4,0.0,2,1,1,196335.48,0
614,720,France,Male,52,7,0.0,1,1,1,14781.12,0
615,668,France,Male,42,3,150461.07,1,1,0,108139.23,0
616,459,Germany,Male,48,4,133994.52,1,1,1,19287.06,1
617,729,Spain,Male,31,8,164870.81,2,1,1,,0
618,498,Germany,Male,25,8,121702.73,1,1,1,132210.49,0
619,549,Spain,Male,25,6,193858.2,1,0,1,21600.11,0
620,601,Germany,Female,54,1,131039.97,2,1,1,199661.5,0
621,544,France,Male,64,9,113829.45,1,1,1,,0
622,751,France,Female,30,6,0.0,2,1,0,15766.1,0
623,632,Germany,Female,41,3,81877.38,1,1,1,33642.21,0
624,694,Spain,Male,57,8,116326.07,1,1,1,,0
625,678,France,Male,31,2,0.0,2,1,1,,0
626,695,France,Male,46,4,0.0,2,1,1,137537.22,0
627,661,France,Female,41,1,0.0,2,0,1,131300.68,0
628,661,France,Male,33,9,0.0,2,1,1,84174.81,0
629,559,France,Female,31,3,127070.73,1,0,1,,0
630,503,France,Male,29,3,0.0,2,1,1,143954.99,0
631,695,Spain,Male,46,3,122549.64,1,1,1,56297.85,0
632,640,France,Female,42,5,176099.13,1,1,1,8404.73,0
633,624,Germany,Female,48,3,122388.38,2,0,0,,0
634,667,France,Male,42,9,0.0,2,0,1,58137.42,0
635,642,France,Male,26,0,0.0,1,0,0,47472.68,0
636,640,Spain,Female,32,6,118879.35,2,1,1,,0
637,529,Spain,Male,35,5,0.0,2,1,1,187288.5,0
638,563,France,Female,39,5,0.0,2,1,1,17603.81,0
639,593,Spain,Female,38,4,88736.44,2,1,0,67020.03,0
640,739,Germany,Male,45,7,102703.62,1,0,1,147802.94,1
641,788,Spain,Female,70,1,0.0,2,1,1,41610.62,0
642,684,Spain,Female,38,3,0.0,2,1,0,44255.65,0
643,482,France,Male,55,5,97318.25,1,0,1,78416.14,0
644,591,Spain,Male,58,5,128468.69,1,0,1,137254.55,0
645,651,Germany,Female,41,4,133432.59,1,0,1,151303.48,0
646,749,Germany,Female,40,8,141782.57,2,0,0,86333.63,0
647,583,France,Male,24,9,135125.28,1,0,0,89801.9,0
648,661,Spain,Male,42,2,178820.91,1,0,0,29358.57,1
649,715,France,Female,31,2,112212.14,2,1,1,,0
650,625,France,Female,51,7,136294.97,1,1,0,38867.46,1
651,641,France,Female,36,5,66392.64,1,1,0,31106.67,0
652,716,Germany,Male,27,1,122552.34,2,1,0,67611.36,0
653,767,France,Male,43,1,76408.85,2,1,0,77837.63,0
654,745,Germany,Male,36,8,145071.24,1,0,0,6078.46,0
655,589,France,Male,34,6,0.0,2,1,1,177896.92,0
656,796,France,Female,45,2,109730.22,1,1,1,123882.73,0
657,664,France,Male,57,6,0.0,2,1,1,15304.08,0
658,445,Spain,Male,62,1,64119.38,1,1,1,76569.64,1
659,543,Germany,Female,57,1,106138.33,2,1,1,120657.32,1
660,746,Spain,Male,36,2,0.0,2,1,1,16436.56,0
661,742,Germany,Male,33,0,181656.51,1,1,1,107667.91,0
662,750,France,Female,32,5,0.0,2,1,0,95611.47,0
663,669,France,Male,30,7,95128.86,1,0,0,19799.26,0
664,594,Spain,Female,49,2,126615.94,2,0,1,123214.74,0
665,574,Spain,Male,36,1,0.0,2,0,1,71709.12,0
666,659,Germany,Male,36,2,76190.48,2,1,1,149066.14,0
667,750,Germany,Male,40,5,168286.81,3,1,0,20451.99,1
668,626,Germany,Male,35,4,88109.81,1,1,1,32825.5,0
669,620,France,Male,42,4,0.0,2,1,0,6232.31,0
670,580,France,Female,35,8,0.0,2,0,1,10357.03,0
671,686,France,Female,34,3,123971.51,2,1,0,147794.63,0
672,540,France,Male,48,0,148116.48,1,0,0,116973.48,0
673,634,Germany,Male,35,6,116269.01,1,1,0,,0
674,632,Spain,Male,38,1,120599.21,1,1,0,92816.86,0
675,501,France,Female,41,3,144260.5,1,1,0,172114.67,0
676,650,Spain,Female,25,3,86605.5,3,1,0,16649.31,1
677,786,France,Male,34,9,0.0,2,1,0,,0
678,554,Germany,Female,37,4,58629.97,1,0,0,182038.6,0
679,701,Spain,Female,42,5,0.0,2,0,0,24210.56,0
680,474,France,Male,45,10,0.0,2,0,0,172175.9,0
681,621,France,Female,43,5,0.0,1,1,1,47578.45,0
682,672,Spain,Female,56,2,209767.31,2,1,1,150694.42,1
683,669,France,Male,23,1,0.0,2,0,0,66088.83,0
684,776,France,Female,38,2,169824.46,1,1,0,169291.7,0
685,694,France,Male,36,3,97530.25,1,1,1,117140.41,0
686,787,France,Female,42,10,145988.65,2,1,1,79510.37,0
687,580,France,Male,37,9,0.0,2,0,1,77108.66,0
688,711,France,Female,25,7,0.0,3,1,1,9679.28,0
689,673,France,Female,40,5,137494.28,1,1,0,81753.92,0
690,499,France,Female,57,1,0.0,1,0,0,131372.38,1
691,591,France,Male,24,6,147360.0,1,1,1,25310.82,0
692,769,France,Female,25,10,0.0,2,0,0,187925.75,0
693,657,Spain,Male,31,3,125167.02,1,0,0,98820.39,0
694,738,Germany,Male,43,9,121152.05,2,1,0,64166.7,1
695,545,Germany,Female,60,7,128981.07,1,0,1,176924.21,1
696,497,France,Male,47,6,0.0,1,1,1,90055.08,0
697,816,Spain,Male,67,6,151858.98,1,1,1,,0
698,525,France,Male,36,2,114628.4,1,0,1,168290.06,0
699,725,France,Male,46,6,0.0,2,1,0,161767.38,0
700,692,France,Female,28,8,95059.02,2,1,0,44420.18,0
701,618,France,Female,24,7,128736.39,1,0,1,37147.61,0
702,546,France,Male,24,8,156325.38,1,1,1,125381.02,0
703,635,France,Male,29,7,105405.97,1,1,1,149853.89,0
704,611,France,Female,49,2,88915.37,3,0,0,161435.02,1
705,650,France,Male,60,8,0.0,2,1,1,102925.76,0
706,606,France,Male,40,5,0.0,2,1,1,70899.27,0
707,844,France,Male,18,2,160980.03,1,0,0,145936.28,0
708,450,Spain,Female,46,5,177619.71,1,1,0,54227.06,0
709,727,Spain,Male,38,2,62276.99,1,1,1,59280.79,0
710,460,Germany,Male,46,4,127559.97,2,1,1,126952.5,0
711,649,France,Male,41,0,0.0,2,0,1,130567.02,0
712,758,Germany,Female,47,9,95523.16,1,1,0,73294.48,0
713,490,France,Female,35,7,107749.03,1,1,1,,0
714,815,Germany,Male,37,2,110777.26,2,1,0,2383.59,0
715,838,Spain,Female,39,5,166733.92,2,1,0,14279.44,0
716,803,France,Male,31,9,157120.86,2,1,0,141300.53,0
717,664,Germany,Female,36,2,127160.78,2,1,0,78140.75,0
718,736,Spain,Female,28,2,0.0,2,1,1,117431.1,0
719,633,France,Female,37,9,156091.97,1,1,0,72008.61,0
720,664,France,Male,58,5,98668.18,1,1,1,60887.58,0
721,600,France,Female,43,5,134022.06,1,1,0,194764.83,0
722,693,France,Female,35,5,124151.09,1,1,0,88705.14,1
723,663,Germany,Female,36,6,77253.5,1,0,0,35817.97,1
724,742,Germany,Female,21,1,114292.48,1,1,0,31520.4,0
725,710,Germany,Male,43,2,140080.32,3,1,1,157908.19,1
726,710,Spain,Female,27,2,135277.96,1,1,0,142200.15,0
727,700,France,Female,82,2,0.0,2,0,1,182055.36,0
728,720,Germany,Male,60,9,115920.62,2,0,0,157552.08,1
729,684,Spain,Male,41,2,119782.72,2,0,0,120284.67,0
730,531,France,Female,63,1,114715.71,1,0,1,24506.95,1
731,742,Germany,Female,36,2,129748.54,2,0,0,,1
732,717,France,Male,31,4,129722.57,1,0,0,41176.6,0
733,589,France,Male,32,2,0.0,2,0,1,9468.64,0
734,767,France,Male,36,3,139180.2,1,0,0,123880.19,0
735,636,Germany,Male,49,6,113599.74,2,1,0,158887.09,1
736,648,France,Male,33,7,134944.0,1,1,1,,0
737,622,Germany,Female,58,7,116922.25,1,1,0,120415.61,1
738,692,Spain,Male,28,9,118945.09,1,0,0,16064.25,1
739,754,France,Male,28,8,0.0,2,1,1,52615.62,0
740,679,Spain,Female,35,8,119182.73,1,0,0,121210.09,0
741,639,France,Male,27,8,0.0,2,1,0,192247.35,0
742,774,France,Female,28,1,71264.02,2,0,1,68759.57,0
743,517,France,Male,41,2,0.0,2,0,1,,0
744,571,France,Female,35,8,0.0,2,0,0,84569.13,0
745,792,Spain,Male,36,5,92140.15,1,0,1,67468.67,0
746,688,France,Male,26,1,0.0,2,1,1,104435.94,0
747,714,Germany,Male,42,2,177640.09,1,0,1,47166.55,0
748,562,Spain,Female,35,0,0.0,2,1,0,119899.52,0
749,704,Spain,Male,48,8,167997.6,1,1,1,173498.45,0
750,698,France,Male,36,2,82275.35,2,1,1,93249.26,0
751,611,France,Male,49,3,0.0,2,1,1,142917.54,0
752,850,Germany,Female,48,6,111962.99,1,1,0,111755.8,0
753,743,Germany,Female,34,1,131736.88,1,1,1,108543.21,0
754,654,France,Male,29,1,0.0,1,1,0,180345.44,0
755,761,Germany,Male,36,8,108239.11,2,0,0,99444.02,0
756,702,France,Female,46,9,98444.19,1,0,1,109563.28,0
757,488,Germany,Male,32,3,114540.38,1,1,0,92568.07,0
758,683,France,Female,35,6,187530.66,2,1,1,,0
759,601,Germany,Female,42,9,133636.16,1,0,1,103315.74,0
760,605,France,Male,52,7,0.0,2,1,1,173952.5,0
761,671,Germany,Female,44,0,84745.03,2,0,1,34673.98,0
762,614,Germany,Female,31,7,120599.38,2,1,1,46163.44,0
763,511,Spain,Female,29,9,0.0,2,0,1,,0
764,850,France,Male,39,4,127771.35,2,0,1,151738.54,0
765,793,France,Female,33,0,0.0,1,0,0,175544.02,0
766,628,France,Male,69,5,0.0,2,1,1,,0
767,598,Germany,Male,53,10,167772.96,1,1,1,136886.86,0
768,657,France,Female,37,6,95845.6,1,1,0,122218.23,0
769,618,France,Female,35,10,0.0,2,1,0,180439.75,0
770,681,Spain,Male,65,7,134714.7,2,0,1,190419.81,0
771,516,Spain,Female,33,3,0.0,2,1,1,58685.59,0
772,421,Germany,Male,28,8,122384.22,3,1,1,89017.38,1
773,700,France,Female,26,2,0.0,2,0,0,50051.42,0
774,745,France,Male,25,5,157993.15,2,1,0,146041.45,0
775,696,France,Male,29,8,0.0,2,1,0,191166.09,0
776,580,Germany,Female,42,2,123331.36,1,0,0,103516.08,1
777,497,Spain,Male,27,9,75263.16,1,1,1,164825.04,0
778,720,France,Female,43,6,137824.03,2,1,0,172557.77,0
779,659,Germany,Male,36,4,132578.92,2,1,0,,0
780,841,France,Female,36,5,156021.31,1,0,0,122662.98,0
781,642,Spain,Male,34,8,0.0,1,1,0,72085.1,0
782,732,Spain,Female,69,9,137453.43,1,0,1,110932.24,1
783,600,Spain,Male,36,4,0.0,2,1,0,143635.36,0
784,464,Germany,Male,33,8,164284.72,2,1,1,3710.34,0
785,680,France,Female,47,5,0.0,2,1,1,179843.33,0
786,758,Spain,Male,56,1,0.0,2,1,1,10643.38,0
787,630,Germany,Female,31,2,112373.49,2,1,1,131167.98,0
788,577,France,Female,39,10,0.0,2,1,0,10553.31,0
789,684,France,Female,34,6,0.0,2,1,1,130928.22,0
790,708,Spain,Female,41,5,0.0,1,0,1,157003.99,0
791,732,Germany,Female,29,1,154333.82,1,1,1,138527.56,0
792,634,Germany,Male,37,3,111432.77,2,1,1,167032.49,0
793,633,France,Female,30,6,0.0,2,0,0,41642.29,0
794,559,France,Male,34,2,137390.11,2,1,0,9677.0,0
795,694,Spain,Female,37,3,0.0,2,1,1,147012.22,0
796,686,Germany,Female,56,5,111642.08,1,1,1,80553.87,0
797,553,Spain,Female,48,3,0.0,1,0,1,30730.95,1
798,507,France,Male,36,4,83543.37,1,0,0,140134.43,0
799,818,France,Female,31,1,186796.37,1,0,0,178252.63,0
800,660,Germany,Male,35,8,58641.43,1,0,1,198674.08,0
801,773,Spain,Female,41,5,0.0,1,1,0,,1
802,640,France,Male,44,3,137148.68,1,1,0,92381.01,0
803,505,France,Male,49,7,80001.23,1,0,0,135180.11,0
804,714,Germany,Male,21,6,86402.52,2,0,0,27330.59,0
805,468,France,Female,42,5,0.0,2,1,0,125305.34,0
806,611,Spain,Male,51,1,122874.74,1,1,1,149648.45,0
807,705,France,Male,25,0,97544.29,1,0,1,59887.15,0
808,646,Germany,Male,46,1,170826.55,2,1,0,45041.32,0
809,511,Germany,Female,41,8,153895.65,1,1,1,39087.42,0
810,653,France,Female,43,6,0.0,2,1,1,7330.59,0
811,675,France,Female,57,8,0.0,2,0,1,95463.29,0
812,523,Spain,Male,32,4,0.0,2,1,0,167848.02,0
813,567,Germany,Female,49,5,134956.02,1,1,0,,1
814,741,Spain,Male,39,7,143637.58,2,0,1,174227.66,0
815,456,Spain,Male,32,9,147506.25,1,1,1,135399.21,0
816,598,France,Male,64,1,0.0,2,1,0,195635.3,1
817,548,France,Female,32,2,172448.77,1,1,0,188083.77,1
818,725,France,Male,41,7,113980.21,1,1,1,116704.25,0
819,717,France,Male,53,6,0.0,2,0,1,97614.87,0
820,594,France,Male,38,4,0.0,2,0,0,186884.04,0
821,678,Germany,Female,25,10,76968.12,2,0,1,131501.72,0
822,545,France,Male,38,1,88293.13,2,1,1,,0
823,603,Germany,Male,44,6,108122.39,2,1,0,108488.33,1
824,435,France,Male,36,4,0.0,1,1,1,197015.2,0
825,535,France,Female,40,8,0.0,1,1,1,27689.77,0
826,629,Germany,Female,45,7,129818.39,3,1,0,9217.55,1
827,722,France,Female,35,2,163943.89,2,1,1,15068.18,0
828,561,France,Male,28,7,0.0,2,1,0,7797.01,0
829,645,France,Female,38,5,101430.3,2,0,1,4400.32,0
830,501,France,Female,39,9,117301.66,1,0,0,182025.95,0
831,502,Germany,Female,32,1,173340.83,1,0,1,122763.95,0
832,652,Spain,Female,42,4,0.0,2,1,1,38152.01,0
833,574,France,Female,33,3,134348.57,1,1,0,63163.99,0
834,518,France,Female,45,9,105525.65,2,1,1,73418.29,0
835,749,France,Female,60,6,0.0,1,1,0,,1
836,679,France,Female,43,4,0.0,3,1,0,,1
837,565,France,Male,36,6,106192.1,1,1,0,149575.59,0
838,643,France,Female,45,4,45144.43,1,1,0,60917.24,1
839,515,France,Male,65,7,92113.61,1,1,1,142548.33,0
840,521,France,Male,25,7,0.0,2,1,1,157878.67,0
841,739,Spain,Male,38,0,128366.44,1,1,0,12796.43,0
842,585,France,Male,42,2,0.0,2,1,1,18657.77,0
843,733,Germany,Male,74,3,106545.53,1,1,1,134589.58,0
844,542,France,Female,43,8,145618.37,1,0,1,10350.74,0
845,788,Spain,Male,37,8,141541.25,1,0,0,,0
846,435,Germany,Male,32,2,57017.06,2,1,1,5907.11,0
847,577,France,Male,42,9,0.0,1,1,0,74077.91,0
848,703,France,Female,51,3,0.0,3,1,1,77294.56,1
849,728,Germany,Male,32,5,61825.5,1,1,1,156124.93,0
850,718,France,Male,35,8,0.0,2,1,0,94820.85,0
851,621,France,Female,40,6,0.0,1,1,0,155155.25,0
852,523,France,Female,40,2,102967.41,1,1,0,128702.1,1
853,657,Germany,Male,25,2,171770.55,1,1,0,22745.5,0
854,643,France,Male,36,7,161064.64,2,0,1,84294.82,0
855,645,France,Female,48,7,90612.34,1,1,1,149139.13,0
856,568,France,Male,28,5,145105.64,2,1,0,185489.11,0
857,672,France,Female,45,9,0.0,1,1,1,92027.69,1
858,685,France,Male,33,6,174912.72,1,1,1,43932.54,0
859,516,France,Female,46,1,104947.72,1,1,0,,1
860,685,Spain,Male,31,10,135213.71,1,1,1,125777.28,0
861,806,Spain,Male,25,7,0.0,2,1,0,18461.9,0
862,604,France,Male,36,6,116229.85,2,1,1,79633.38,0
863,648,Spain,Female,53,6,111201.41,1,1,1,121542.29,0
864,545,Spain,Female,32,4,0.0,1,1,0,,0
865,756,Germany,Male,27,1,131899.0,1,1,0,93302.29,0
866,569,France,Male,35,10,124525.52,1,1,1,193793.78,0
867,596,France,Male,47,6,0.0,1,1,0,74835.65,0
868,646,France,Female,45,3,47134.75,1,1,1,,0
869,784,Spain,Male,35,3,0.0,2,0,0,81483.64,0
870,552,Spain,Male,45,9,0.0,2,1,0,26752.56,0
871,729,France,Male,44,5,0.0,2,0,1,9200.54,0
872,609,Spain,Male,61,1,0.0,1,1,0,22447.85,1
873,555,France,Male,51,5,0.0,3,1,0,189122.89,1
874,572,Germany,Female,19,1,138657.08,1,1,1,16161.82,0
875,785,France,Female,34,9,70302.48,1,1,1,68600.36,0
876,714,Germany,Female,36,1,101609.01,2,1,1,447.73,0
877,738,Spain,Male,35,3,0.0,1,1,1,15650.73,0
878,639,Germany,Male,38,5,130170.82,1,1,1,149599.62,0
879,520,Germany,Male,61,8,133802.29,2,1,1,90304.01,0
880,764,France,Female,24,7,106234.02,1,0,0,115676.38,0
881,661,Spain,Male,39,6,132628.98,1,0,0,38812.67,0
882,564,Germany,Male,41,9,103522.75,2,1,1,34338.21,0
883,708,Germany,Female,42,8,192390.52,2,1,0,823.36,0
884,512,Spain,Male,36,1,0.0,1,0,1,135482.26,1
885,592,Spain,Male,37,9,0.0,3,1,1,10656.89,0
886,619,France,Female,38,3,0.0,2,0,1,116467.35,0
887,850,Germany,Female,44,5,128605.32,1,0,1,171096.2,0
888,577,France,Female,37,4,0.0,1,1,1,79881.39,0
